TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,RecipientID
T7427,1,Income,Salary,Salary,2466.26,01/11/2023,Cancelled,NULL,NULL
T4779,1,Expense,Groceries,Groceries,518.295,12/05/2024,Completed,INV-4907,NULL
T3660,1,Expense,Transport,Transport,2223.685,07/06/2024,Pending,NULL,NULL
T1828,1,Income,Freelance,Freelance,4383.16,28/05/2024,Pending,NULL,NULL
T5022,1,Expense,Beauty,Beauty,220.485,08/05/2023,Completed,NULL,NULL
T6434,1,Income,Salary,Salary,2912.83,23/01/2024,Cancelled,NULL,NULL
T8020,2,Expense,Sending Money to Family,Sending Money to Family,315.815,10/08/2024,Pending,NULL,R0009
T1423,2,Income,Freelance,Freelance,2004.37,23/05/2024,Completed,NULL,NULL
T8885,2,Expense,Transport,Transport,2341.625,26/01/2024,Completed,INV-5708,NULL
T6707,2,Expense,Transport,Transport,1941.785,07/02/2023,Pending,INV-1870,NULL
T2735,2,Income,Freelance,Freelance,2504.92,03/09/2023,Cancelled,NULL,NULL
T3361,2,Expense,Beauty,Beauty,1522.175,10/02/2024,Cancelled,INV-6627,NULL
T8055,2,Expense,Sending Money to Family,Sending Money to Family,1385.075,19/05/2023,Cancelled,NULL,R0006
T3675,2,Income,Property Rental,Property Rental,641.01,20/07/2023,Completed,NULL,NULL
T6955,1,Expense,Utilities,Utilities,1917.395,20/04/2024,Cancelled,INV-9223,NULL
T4712,2,Income,Property Rental,Property Rental,2149.26,18/01/2024,Pending,NULL,NULL
T3277,1,Expense,Groceries,Groceries,1465.11,16/11/2023,Completed,NULL,NULL
T3956,1,Income,Property Rental,Property Rental,3120.31,17/03/2023,Cancelled,NULL,NULL
T5864,2,Expense,Transport,Transport,201.37,12/02/2024,Pending,INV-9431,NULL
T8138,2,Income,Salary,Salary,4145.29,16/01/2024,Completed,NULL,NULL
T5729,2,Income,Bonus,Bonus,804.13,03/09/2023,Pending,NULL,NULL
T5010,2,Income,Bonus,Bonus,2717.6,04/11/2023,Cancelled,NULL,NULL
T5747,2,Income,Shopify Store,Shopify Store,4026.25,19/04/2023,Pending,NULL,NULL
T7332,1,Income,Property Rental,Property Rental,2810.91,19/07/2023,Completed,NULL,NULL
T7166,2,Income,Bonus,Transfer In,4401.52,23/04/2023,Completed,NULL,NULL
T8761,2,Income,Shopify Store,Shopify Store,3763.63,22/08/2023,Cancelled,NULL,NULL
T5647,1,Expense,Beauty,Beauty,1240.55,11/06/2023,Pending,INV-6278,NULL
T9206,1,Income,Freelance,Freelance,298.22,24/09/2023,Cancelled,NULL,NULL
T8011,2,Income,Freelance,Freelance,1537.19,03/12/2023,Completed,NULL,NULL
T4521,2,Income,Freelance,Freelance,3807.93,04/01/2024,Pending,NULL,NULL
T5917,1,Income,Freelance,Freelance,4268.88,29/01/2024,Completed,NULL,NULL
T6013,2,Expense,Beauty,Beauty,1659.96,19/02/2023,Pending,INV-5914,NULL
T4075,1,Expense,Entertainment,Spotify,522.995,31/07/2023,Completed,INV-2479,NULL
T8803,1,Income,Freelance,Freelance,1087.46,26/10/2023,Pending,NULL,NULL
T8108,2,Income,Property Rental,Property Rental,1598.59,11/10/2023,Cancelled,NULL,NULL
T8364,2,Income,Bonus,Bonus,726.59,06/03/2023,Cancelled,NULL,NULL
T2901,2,Expense,Utilities,Utilities,1148.065,08/02/2023,Completed,NULL,NULL
T2013,1,Income,Shopify Store,Shopify Store,2206.51,08/08/2024,Completed,NULL,NULL
T6715,2,Expense,Utilities,Utilities,474.045,01/11/2023,Pending,INV-1220,NULL
T6468,1,Expense,Food,Food,318.09,31/03/2023,Pending,NULL,NULL
T4154,1,Expense,Sending Money to Family,Sending Money to Family,2125.315,06/04/2024,Pending,NULL,R0003
T4822,2,Expense,Entertainment,Amazon,1957.17,16/12/2023,Pending,INV-2021,NULL
T6073,2,Income,Freelance,Freelance,2014.16,03/04/2024,Pending,NULL,NULL
T2473,2,Income,Shopify Store,Shopify Store,2152.23,01/04/2023,Completed,NULL,NULL
T2033,2,Expense,Sending Money to Family,Sending Money to Family,193.095,01/09/2023,Pending,INV-1229,R0007
T7492,2,Expense,Groceries,Groceries,1458.03,22/05/2024,Cancelled,NULL,NULL
T5312,1,Income,Salary,Transfer In,2514.11,17/10/2023,Cancelled,NULL,NULL
T6582,1,Income,Freelance,Freelance,2059.52,05/04/2024,Completed,NULL,NULL
T2865,1,Expense,Transport,Transport,386.09,31/03/2024,Pending,INV-8575,NULL
T3673,2,Income,Salary,Salary,3613.36,10/06/2023,Completed,NULL,NULL
T6872,2,Expense,Transport,Transport,1388.455,18/01/2024,Pending,NULL,NULL
T5754,1,Expense,Utilities,Utilities,2158.915,02/09/2023,Completed,INV-6963,NULL
T9331,2,Income,Property Rental,Property Rental,1347.33,25/11/2023,Pending,NULL,NULL
T3504,2,Income,Bonus,Bonus,258.34,25/02/2023,Cancelled,NULL,NULL
T4450,1,Income,Shopify Store,Shopify Store,3734.34,02/10/2023,Cancelled,NULL,NULL
T4216,1,Expense,Sending Money to Family,Sending Money to Family,1108.36,09/05/2023,Pending,NULL,R0010
T9526,2,Income,Property Rental,Property Rental,4290.81,01/04/2024,Completed,NULL,NULL
T1777,1,Income,Shopify Store,Shopify Store,185.02,09/11/2023,Cancelled,NULL,NULL
T9341,1,Expense,Beauty,Beauty,449.155,01/07/2024,Completed,NULL,NULL
T3104,2,Income,Bonus,Bonus,2484.09,11/09/2023,Pending,NULL,NULL
T7952,1,Income,Bonus,Bonus,4789.67,03/07/2023,Completed,NULL,NULL
T4676,1,Expense,Taxes,Taxes,1917.085,05/09/2023,Pending,INV-2934,NULL
T5868,1,Expense,Food,Food,2465.075,03/01/2023,Cancelled,INV-6336,NULL
T6976,2,Expense,Sending Money to Family,Sending Money to Family,1789.935,07/09/2023,Completed,NULL,R0001
T1394,2,Income,Freelance,Freelance,2811.31,12/04/2023,Pending,NULL,NULL
T9155,1,Expense,Utilities,Utilities,1244.63,13/06/2024,Cancelled,INV-2965,NULL
T4026,2,Income,Property Rental,Property Rental,1526.5,03/10/2023,Cancelled,NULL,NULL
T9735,2,Income,Property Rental,Property Rental,1195.45,07/04/2023,Cancelled,NULL,NULL
T9589,1,Income,Property Rental,Property Rental,3662.91,11/09/2023,Completed,NULL,NULL
T5847,1,Expense,Sending Money to Family,Sending Money to Family,2382.095,17/01/2023,Completed,INV-7443,R0003
T3199,2,Income,Shopify Store,Shopify Store,3221.19,11/02/2023,Cancelled,NULL,NULL
T9810,1,Income,Shopify Store,Shopify Store,898.84,06/07/2023,Completed,NULL,NULL
T7040,2,Income,Property Rental,Property Rental,4762.64,08/01/2023,Pending,NULL,NULL
T7549,1,Expense,Entertainment,Netflix,1578.615,20/04/2024,Pending,INV-1627,NULL
T9838,2,Expense,Sending Money to Family,Sending Money to Family,2039.81,02/12/2023,Completed,NULL,R0002
T3804,2,Income,Shopify Store,Shopify Store,923.63,15/02/2024,Pending,NULL,NULL
T2290,2,Income,Shopify Store,Shopify Store,3699.11,10/01/2023,Completed,NULL,NULL
T3028,2,Expense,Taxes,Taxes,868.85,15/11/2023,Cancelled,INV-8777,NULL
T4585,2,Expense,Groceries,Groceries,1118.765,23/07/2023,Completed,NULL,NULL
T8600,1,Income,Freelance,Freelance,1818.81,26/06/2023,Completed,NULL,NULL
T6520,1,Expense,Taxes,Taxes,1655.18,29/05/2023,Completed,NULL,NULL
T6110,1,Income,Property Rental,Property Rental,2914.54,31/03/2024,Cancelled,NULL,NULL
T7843,2,Expense,Entertainment,Apple,445.58,27/03/2023,Cancelled,INV-1078,NULL
T6791,2,Expense,Sending Money to Family,Sending Money to Family,2442.68,30/09/2023,Cancelled,NULL,R0010
T5996,1,Income,Property Rental,Property Rental,1862.9,12/11/2023,Pending,NULL,NULL
T4251,2,Income,Salary,Salary,2878.85,14/07/2023,Completed,NULL,NULL
T8704,2,Income,Property Rental,Property Rental,2652.72,24/12/2023,Cancelled,NULL,NULL
T4689,1,Expense,Beauty,Beauty,726.33,22/12/2023,Cancelled,INV-4709,NULL
T5901,2,Expense,Taxes,Taxes,2001.04,12/05/2023,Completed,INV-7226,NULL
T2508,2,Expense,Beauty,Beauty,2472.5,26/04/2023,Pending,NULL,NULL
T7743,1,Income,Bonus,Bonus,1483.05,09/09/2023,Pending,NULL,NULL
T1438,2,Income,Shopify Store,Shopify Store,4792.21,21/07/2024,Completed,NULL,NULL
T7002,2,Income,Property Rental,Property Rental,1690.67,27/04/2023,Cancelled,NULL,NULL
T7989,1,Expense,Groceries,Groceries,1896.31,22/07/2024,Completed,NULL,NULL
T5809,1,Expense,Beauty,Beauty,380.705,03/04/2023,Completed,NULL,NULL
T9646,1,Expense,Entertainment,Apple,965.225,22/03/2024,Cancelled,INV-2099,NULL
T4397,1,Expense,Beauty,Beauty,584.165,14/09/2023,Completed,INV-2592,NULL
T5003,2,Expense,Transport,Transport,1537.325,20/03/2024,Cancelled,NULL,NULL
T6999,2,Income,Shopify Store,Shopify Store,886.89,23/01/2024,Pending,NULL,NULL
T2836,2,Income,Bonus,Bonus,3398.41,20/03/2023,Completed,NULL,NULL
T2521,1,Expense,Groceries,Groceries,2145.86,13/03/2024,Completed,NULL,NULL
T7410,2,Expense,Taxes,Taxes,1971,25/04/2023,Pending,INV-6679,NULL
T1812,1,Income,Bonus,Transfer In,1442.86,27/07/2023,Completed,NULL,NULL
T3904,2,Income,Property Rental,Property Rental,3142.97,15/11/2023,Pending,NULL,NULL
T3969,1,Income,Shopify Store,Shopify Store,2377.3,17/01/2023,Cancelled,NULL,NULL
T8316,2,Expense,Utilities,Utilities,864.775,09/02/2023,Completed,NULL,NULL
T6955,1,Income,Freelance,Freelance,2088.03,15/06/2024,Pending,NULL,NULL
T5996,1,Expense,Groceries,Groceries,1928.385,15/08/2024,Completed,NULL,NULL
T6113,2,Expense,Sending Money to Family,Sending Money to Family,1948.515,30/12/2023,Pending,NULL,R0008
T7870,2,Income,Property Rental,Property Rental,1814.6,07/03/2023,Completed,NULL,NULL
T3770,2,Expense,Entertainment,Google,574.865,23/08/2023,Pending,INV-6616,NULL
T1082,2,Expense,Food,Food,67.215,21/07/2024,Completed,NULL,NULL
T3566,1,Expense,Entertainment,Airbnb,2441.02,26/03/2023,Completed,INV-9406,NULL
T2405,1,Expense,Groceries,Groceries,2362.15,08/08/2023,Completed,NULL,NULL
T1993,2,Income,Property Rental,Property Rental,4313.82,30/05/2023,Cancelled,NULL,NULL
T7549,2,Income,Shopify Store,Shopify Store,4100.79,31/07/2024,Completed,NULL,NULL
T2231,2,Income,Property Rental,Property Rental,4903.9,17/08/2023,Cancelled,NULL,NULL
T4145,2,Income,Salary,Salary,4773.33,28/02/2023,Completed,NULL,NULL
T1898,1,Expense,Transport,Transport,2037.275,19/01/2024,Pending,NULL,NULL
T1790,1,Expense,Beauty,Beauty,529.515,20/02/2023,Cancelled,NULL,NULL
T7646,2,Income,Property Rental,Property Rental,791.1,22/01/2024,Pending,NULL,NULL
T9827,1,Income,Salary,Salary,4258.25,18/06/2023,Cancelled,NULL,NULL
T1609,1,Income,Freelance,Freelance,123.66,16/07/2023,Cancelled,NULL,NULL
T8830,1,Income,Salary,Transfer In,2038.26,16/03/2023,Pending,NULL,NULL
T6876,2,Income,Freelance,Freelance,2259.03,19/10/2023,Pending,NULL,NULL
T8220,1,Expense,Food,Food,2385.83,19/02/2024,Pending,NULL,NULL
T1939,1,Expense,Food,Food,593.84,10/02/2024,Pending,INV-1585,NULL
T4433,1,Expense,Entertainment,Netflix,67.91,30/03/2023,Cancelled,INV-9945,NULL
T7219,2,Expense,Entertainment,Adobe,632.965,25/08/2024,Cancelled,INV-6448,NULL
T8412,2,Income,Shopify Store,Shopify Store,945.12,01/12/2023,Completed,NULL,NULL
T5634,1,Expense,Sending Money to Family,Sending Money to Family,164.29,04/04/2023,Pending,INV-6824,R0001
T7465,1,Income,Bonus,Bonus,3380.29,02/04/2023,Pending,NULL,NULL
T9987,1,Expense,Sending Money to Family,Sending Money to Family,1363.735,31/10/2023,Pending,NULL,R0005
T3866,2,Income,Bonus,Bonus,2422.36,16/05/2023,Cancelled,NULL,NULL
T4001,1,Expense,Food,Food,1182.485,23/03/2023,Completed,INV-7172,NULL
T6084,1,Income,Shopify Store,Shopify Store,4238.27,19/05/2024,Pending,NULL,NULL
T5242,1,Expense,Groceries,Groceries,1977.16,21/01/2024,Cancelled,NULL,NULL
T3733,2,Expense,Sending Money to Family,Sending Money to Family,321.11,01/07/2023,Pending,NULL,R0001
T5708,2,Expense,Entertainment,Adobe,835.795,14/01/2024,Completed,NULL,NULL
T1794,2,Income,Shopify Store,Shopify Store,4367.21,03/08/2023,Completed,NULL,NULL
T1692,1,Income,Shopify Store,Shopify Store,3259.15,14/07/2024,Completed,NULL,NULL
T9269,2,Expense,Taxes,Taxes,2302.87,13/04/2024,Completed,NULL,NULL
T1623,1,Expense,Groceries,Groceries,2179.03,23/08/2023,Pending,NULL,NULL
T1314,1,Income,Bonus,Bonus,982.24,29/05/2023,Completed,NULL,NULL
T1163,1,Income,Bonus,Bonus,4264.33,06/03/2023,Completed,NULL,NULL
T2722,2,Expense,Utilities,Utilities,611.405,04/06/2023,Completed,NULL,NULL
T3406,1,Income,Bonus,Bonus,955.94,13/05/2023,Pending,NULL,NULL
T1180,1,Income,Salary,Salary,4581.66,19/03/2024,Completed,NULL,NULL
T1566,2,Expense,Utilities,Utilities,595.15,15/08/2023,Completed,NULL,NULL
T6069,2,Expense,Utilities,Utilities,1991.965,03/03/2024,Cancelled,INV-8221,NULL
T4131,1,Income,Salary,Salary,4466.45,17/02/2023,Pending,NULL,NULL
T7693,1,Expense,Utilities,Utilities,2265.91,20/05/2024,Pending,INV-1511,NULL
T6293,2,Expense,Taxes,Taxes,561.38,15/06/2024,Pending,NULL,NULL
T9377,1,Income,Property Rental,Property Rental,414.11,31/01/2023,Cancelled,NULL,NULL
T8064,1,Income,Salary,Salary,3726.92,27/05/2023,Pending,NULL,NULL
T7320,1,Expense,Sending Money to Family,Sending Money to Family,385.58,24/04/2024,Pending,NULL,R0002
T2466,2,Expense,Groceries,Groceries,1287.945,30/01/2023,Cancelled,NULL,NULL
T4753,1,Expense,Taxes,Taxes,2230.5,05/01/2023,Completed,INV-4788,NULL
T4966,1,Expense,Food,Food,1732.47,14/06/2023,Pending,INV-4982,NULL
T4222,1,Income,Shopify Store,Shopify Store,1933.44,17/02/2024,Completed,NULL,NULL
T7292,2,Expense,Food,Food,1488.89,30/06/2023,Cancelled,NULL,NULL
T7592,1,Expense,Utilities,Utilities,671.59,29/01/2024,Cancelled,INV-2093,NULL
T6958,2,Income,Salary,Salary,2254.69,03/05/2023,Cancelled,NULL,NULL
T9359,2,Income,Salary,Salary,514.24,04/10/2023,Completed,NULL,NULL
T4931,1,Income,Shopify Store,Shopify Store,3364.89,23/12/2023,Completed,NULL,NULL
T3883,2,Expense,Food,Food,1520.21,06/10/2023,Completed,NULL,NULL
T9035,2,Expense,Entertainment,Adobe,1403.14,25/02/2023,Pending,NULL,NULL
T8244,2,Expense,Sending Money to Family,Sending Money to Family,846.445,12/04/2024,Completed,NULL,R0001
T2430,2,Expense,Sending Money to Family,Sending Money to Family,1817.32,03/05/2024,Cancelled,INV-7161,R0002
T7444,2,Income,Bonus,Bonus,3787.69,13/04/2023,Cancelled,NULL,NULL
T6038,1,Expense,Sending Money to Family,Sending Money to Family,2080.29,10/12/2023,Pending,NULL,R0003
T6534,1,Income,Freelance,Freelance,1732.46,17/06/2024,Completed,NULL,NULL
T3957,2,Income,Freelance,Freelance,3896.79,09/08/2023,Completed,NULL,NULL
T8131,2,Income,Bonus,Bonus,3017.48,10/10/2023,Completed,NULL,NULL
T1000,2,Expense,Taxes,Taxes,1011.585,18/05/2024,Pending,INV-3025,NULL
T4112,1,Income,Shopify Store,Shopify Store,4603.32,21/09/2023,Completed,NULL,NULL
T7036,2,Income,Salary,Salary,3514.53,27/03/2024,Pending,NULL,NULL
T6219,2,Expense,Beauty,Beauty,1740.05,07/02/2024,Completed,INV-5150,NULL
T4542,1,Income,Shopify Store,Shopify Store,1330.41,03/04/2024,Pending,NULL,NULL
T6623,2,Expense,Food,Food,563.3,18/02/2023,Cancelled,INV-1157,NULL
T3133,1,Expense,Taxes,Taxes,1297.41,03/06/2023,Completed,NULL,NULL
T1506,1,Income,Bonus,Bonus,3616.85,02/01/2023,Cancelled,NULL,NULL
T8689,2,Expense,Transport,Transport,825.29,04/04/2024,Completed,INV-3678,NULL
T7659,1,Income,Property Rental,Property Rental,144.17,01/08/2024,Completed,NULL,NULL
T8901,1,Expense,Beauty,Beauty,1603.93,15/03/2023,Pending,INV-9020,NULL
T8273,2,Expense,Transport,Transport,1465.97,14/10/2023,Completed,INV-1390,NULL
T3767,1,Income,Shopify Store,Shopify Store,4355.12,04/08/2023,Completed,NULL,NULL
T5123,1,Expense,Utilities,Utilities,1993.285,09/04/2024,Completed,INV-6739,NULL
T4350,1,Expense,Beauty,Beauty,1169.825,11/02/2023,Cancelled,INV-7829,NULL
T7000,2,Income,Salary,Salary,883.21,25/04/2023,Cancelled,NULL,NULL
T2080,2,Expense,Taxes,Taxes,190.555,11/02/2023,Pending,INV-8569,NULL
T8884,1,Expense,Groceries,Groceries,1751.865,06/06/2023,Completed,NULL,NULL
T4904,2,Expense,Beauty,Beauty,2321.67,12/07/2024,Cancelled,INV-4437,NULL
T5889,1,Expense,Beauty,Beauty,951.735,17/07/2024,Pending,INV-4907,NULL
T1500,2,Income,Shopify Store,Shopify Store,4027.56,19/12/2023,Pending,NULL,NULL
T1319,2,Income,Bonus,Bonus,2254.18,17/02/2024,Completed,NULL,NULL
T3085,1,Income,Salary,Salary,718.62,14/11/2023,Pending,NULL,NULL
T8244,1,Expense,Sending Money to Family,Sending Money to Family,1452.07,02/07/2024,Cancelled,NULL,R0005
T6323,2,Income,Freelance,Freelance,217.57,19/01/2023,Pending,NULL,NULL
T6448,1,Income,Salary,Salary,3246.27,15/01/2023,Completed,NULL,NULL
T9940,2,Income,Property Rental,Property Rental,1247.13,05/06/2024,Cancelled,NULL,NULL
T1970,2,Expense,Entertainment,Microsoft,1905.305,01/02/2024,Completed,NULL,NULL
T5490,2,Income,Bonus,Bonus,4317.16,30/10/2023,Cancelled,NULL,NULL
T4836,1,Income,Bonus,Bonus,4933.23,15/02/2023,Completed,NULL,NULL
T2576,1,Expense,Entertainment,Airbnb,1567.505,27/05/2023,Cancelled,INV-1005,NULL
T8238,1,Income,Bonus,Bonus,3767.97,01/04/2024,Completed,NULL,NULL
T2567,2,Expense,Beauty,Beauty,1185.445,27/04/2023,Pending,INV-1034,NULL
T5835,1,Expense,Entertainment,Google,54.49,01/07/2024,Pending,INV-1331,NULL
T6169,1,Income,Shopify Store,Shopify Store,3178.81,24/04/2024,Completed,NULL,NULL
T1613,1,Income,Shopify Store,Shopify Store,4240.12,08/06/2024,Completed,NULL,NULL
T7266,2,Expense,Groceries,Groceries,115.24,10/02/2024,Cancelled,INV-8463,NULL
T7747,1,Expense,Transport,Transport,114.265,11/07/2023,Pending,INV-4318,NULL
T5426,1,Expense,Food,Food,365.525,21/09/2023,Pending,NULL,NULL
T8486,2,Income,Property Rental,Property Rental,4807.53,07/01/2024,Pending,NULL,NULL
T7516,2,Income,Shopify Store,Shopify Store,4682.04,24/04/2023,Pending,NULL,NULL
T8470,2,Expense,Entertainment,DSTV,1600.345,16/02/2024,Pending,NULL,NULL
T6103,2,Expense,Groceries,Groceries,618.07,18/12/2023,Completed,INV-4936,NULL
T8390,1,Expense,Groceries,Groceries,1488.965,27/10/2023,Completed,INV-1876,NULL
T2017,2,Expense,Taxes,Taxes,408.355,11/08/2024,Pending,INV-1139,NULL
T9889,1,Income,Salary,Salary,1056.99,07/08/2024,Cancelled,NULL,NULL
T8911,2,Expense,Taxes,Taxes,2385.395,18/01/2023,Cancelled,NULL,NULL
T7101,1,Income,Property Rental,Property Rental,121.35,03/05/2024,Completed,NULL,NULL
T8527,2,Income,Property Rental,Property Rental,2888.79,01/04/2024,Pending,NULL,NULL
T3392,2,Expense,Entertainment,DSTV,973.3,13/01/2023,Pending,INV-2389,NULL
T8772,1,Income,Salary,Salary,3914.62,30/07/2023,Pending,NULL,NULL
T9062,1,Income,Salary,Salary,680.26,23/05/2024,Pending,NULL,NULL
T2291,1,Expense,Beauty,Beauty,1357.865,25/01/2024,Completed,INV-7881,NULL
T7034,1,Income,Freelance,Freelance,3938.24,11/02/2023,Pending,NULL,NULL
T2453,2,Expense,Transport,Transport,2285.105,18/02/2024,Cancelled,INV-4409,NULL
T5316,2,Expense,Transport,Transport,1249.56,15/02/2023,Completed,NULL,NULL
T7397,1,Income,Property Rental,Property Rental,1179.99,04/06/2023,Cancelled,NULL,NULL
T3154,2,Expense,Groceries,Groceries,484.48,27/08/2024,Completed,NULL,NULL
T2132,1,Income,Bonus,Bonus,3214.33,06/03/2024,Completed,NULL,NULL
T2616,1,Income,Freelance,Freelance,4593.46,27/01/2023,Pending,NULL,NULL
T3949,1,Expense,Food,Food,1478.57,28/06/2024,Completed,INV-3600,NULL
T3899,1,Expense,Beauty,Beauty,1243.665,14/09/2023,Completed,INV-1373,NULL
T8345,1,Expense,Transport,Transport,1917.69,08/09/2023,Cancelled,INV-2802,NULL
T1210,1,Expense,Taxes,Taxes,1655.775,19/05/2024,Pending,NULL,NULL
T8185,1,Income,Bonus,Bonus,1706.67,24/03/2024,Cancelled,NULL,NULL
T2235,2,Income,Shopify Store,Shopify Store,2759.63,11/03/2023,Completed,NULL,NULL
T5517,2,Expense,Sending Money to Family,Sending Money to Family,1172.525,26/09/2023,Pending,INV-4365,R0006
T1462,1,Expense,Sending Money to Family,Sending Money to Family,2195.54,08/10/2023,Completed,INV-6545,R0009
T6069,1,Income,Salary,Salary,302.6,11/03/2023,Completed,NULL,NULL
T1588,2,Expense,Entertainment,Adobe,818.835,23/09/2023,Completed,INV-8247,NULL
T9859,2,Income,Bonus,Bonus,279.15,10/02/2024,Pending,NULL,NULL
T3471,1,Income,Property Rental,Property Rental,4960.61,06/04/2023,Pending,NULL,NULL
T9970,2,Income,Salary,Salary,4791.07,09/12/2023,Completed,NULL,NULL
T4941,2,Income,Bonus,Bonus,4173.32,14/01/2023,Cancelled,NULL,NULL
T4617,1,Expense,Beauty,Beauty,1199.41,15/08/2023,Completed,NULL,NULL
T2965,2,Income,Salary,Salary,969.59,20/02/2024,Cancelled,NULL,NULL
T7253,2,Expense,Groceries,Groceries,1086.095,24/03/2023,Pending,INV-3153,NULL
T9081,2,Expense,Utilities,Utilities,619.205,28/02/2024,Pending,INV-1907,NULL
T6749,2,Income,Bonus,Bonus,1669.36,02/02/2023,Cancelled,NULL,NULL
T3522,2,Expense,Beauty,Beauty,202.23,28/03/2023,Pending,NULL,NULL
T6705,1,Expense,Sending Money to Family,Sending Money to Family,92.575,06/07/2023,Cancelled,NULL,R0005
T9620,2,Expense,Groceries,Groceries,2127.105,07/01/2023,Completed,INV-1196,NULL
T4130,1,Income,Shopify Store,Shopify Store,1666.89,04/04/2024,Pending,NULL,NULL
T3084,1,Expense,Beauty,Beauty,1432.4,09/02/2024,Cancelled,NULL,NULL
T3995,1,Income,Freelance,Freelance,1467.72,07/07/2024,Pending,NULL,NULL
T7463,1,Expense,Transport,Transport,737.615,19/07/2023,Pending,INV-5221,NULL
T7075,1,Expense,Food,Food,1826.87,18/10/2023,Pending,NULL,NULL
T3418,1,Expense,Sending Money to Family,Sending Money to Family,2459.705,02/04/2023,Pending,INV-6163,R0006
T9039,2,Income,Property Rental,Property Rental,3303.02,09/03/2023,Pending,NULL,NULL
T7745,1,Expense,Beauty,Beauty,333.41,23/07/2024,Pending,INV-1193,NULL
T9949,2,Income,Property Rental,Property Rental,1164.5,24/02/2024,Completed,NULL,NULL
T7747,1,Income,Property Rental,Property Rental,766.48,19/12/2023,Completed,NULL,NULL
T8874,2,Income,Bonus,Bonus,2353.1,10/07/2023,Cancelled,NULL,NULL
T6000,2,Income,Salary,Salary,1045.57,08/03/2024,Pending,NULL,NULL
T9191,1,Income,Property Rental,Property Rental,4477.36,08/09/2023,Pending,NULL,NULL
T1657,2,Income,Shopify Store,Shopify Store,761.66,10/05/2024,Cancelled,NULL,NULL
T3908,1,Income,Property Rental,Property Rental,4269.06,08/07/2023,Completed,NULL,NULL
T5714,2,Expense,Utilities,Utilities,1722.935,07/08/2023,Completed,INV-7733,NULL
T4330,2,Income,Shopify Store,Shopify Store,2388.66,21/02/2024,Completed,NULL,NULL
T6594,2,Income,Property Rental,Property Rental,4907.22,01/09/2023,Completed,NULL,NULL
